,clientid,museum_id,museum_list,features
594,dtgcosyexm,"['c40020e4-d23b-4607-9145-7aa020866c04', '6ed658b1-4ce7-4df9-9472-4b0271d044a3', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', '64669da3-83b4-421d-a306-4f0c6669d7db', '49ad034f-9424-4d89-aab5-8df3c2112ff4', '179e0120-23f9-434b-804b-172effcfc85d', 'd545be8a-48d2-4af9-862d-d26a821787e0', '1f85673a-ba18-4aaf-821a-baf56c7efea7', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2']","[""Huygens' Hofwijck"", 'Allard Pierson', 'Tassenmuseum Amsterdam', 'Amsterdam Museum', 'Grachtenmuseum Amsterdam', 'Markiezenhof', 'De Nieuwe Kerk', 'Paleis Het Loo', 'Hermitage Amsterdam', 'Koninklijk Paleis Amsterdam']",['historical']
595,nehmauifqo,"['f76d5813-3efb-44c8-beff-5d2a569d7eb3', '71728b2c-4b17-4855-8663-98a7788acaf0', '77dc3244-2ab9-4340-bb76-d29401097a09', '971a3945-faba-4021-8d5b-5b6fcd124640', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '103c08ab-9e2f-454a-afc7-f1fe8f3e2789', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '4f05881b-f742-480c-b13d-91d99c6fc4a2', 'd545be8a-48d2-4af9-862d-d26a821787e0']","['Museum Gouda', 'Groninger Museum', 'Museum Kaap Skil', 'Zuiderzeemuseum', 'Zeeuws Maritiem MuZEEum', 'Hortus Botanicus Leiden', 'Rijksmuseum Amsterdam', 'Hermitage Amsterdam', 'Veenkoloniaal Museum', 'Paleis Het Loo']",['restaurant']
596,qxlgtprank,"['044424ba-e4e7-4de8-b88c-ccaf14cf4c59', 'e4b87fd4-b473-4137-abdc-c6854b3dd7a4', '50d46141-1880-4929-a839-b0a3eba9a124', '4bb2e162-41aa-4f1b-b953-c4ec0bb30042', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', '9457c575-1900-4fc7-aca3-c7e1a1f26826', 'f42df924-d7b0-44e0-b996-2936871c504e', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '41a0a29c-a655-4f51-979c-7fa624b303ea', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5']","['Honig Breethuis', 'Nederlands Artillerie Museum', 'Marker Museum', 'Waterliniemuseum', 'Literatuurmuseum', 'CODA', 'Museum van de Vrouw', 'Nederlands Openluchtmuseum', 'Tongerlohuys', 'Belasting & Douane Museum']",['discovery anthropology']
597,rekhjpsdzy,"['7e8f969b-8f8b-4950-8028-f80b4a19c0db', '56518036-a7ca-43fe-b010-2ddfcec6aca3', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', '1a918684-33d5-485a-80b7-90a8086803ef', 'c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', '078fe561-4a1d-4712-b204-11913bdd57b4', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'b95305d9-cc57-498c-8819-c1983713d181']","['Museum Krona', 'Mauritshuis', 'Museum van de Geest | Outsider Art', 'Marres, Huis voor Hedendaagse Kunst', 'TENT', 'Buitenplaats Kasteel Wijlre', 'Fotomuseum aan het Vrijthof', 'Kunstvereniging Diepenheim', 'Kunsthal  Rotterdam', 'Keramiekcentrum Tiendschuur Tegelen']",['castles cluster']
598,kszbpvixcn,"['b5d597b1-730f-402b-bc6e-a86cadebd973', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', '2a3a81ef-29ee-44f9-9367-26f890075735', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '630f0ad9-d790-4a77-a847-e7acb31be6d8', '93ee982c-adfd-4233-8260-6bb567853af9', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '1a918684-33d5-485a-80b7-90a8086803ef']","['Geologisch Museum Hofland', 'Museum De Zwarte Tulp', 'De Museumfabriek', 'Museon', 'De Hollandsche Manege', 'Natura Docet Wonderryck Twente', 'Fruitteeltmuseum', 'Natuurmuseum Fryslân', 'Botanische Tuinen Utrecht', 'Buitenplaats Kasteel Wijlre']",['gardens']
599,gpdnjhxcea,"['4238d9e8-9800-400a-be2f-e9cf52787314', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', '078fe561-4a1d-4712-b204-11913bdd57b4', '1a918684-33d5-485a-80b7-90a8086803ef', '7e8f969b-8f8b-4950-8028-f80b4a19c0db', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', 'b95305d9-cc57-498c-8819-c1983713d181', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', 'd7f027c1-49fa-4fa8-a661-43598ed47263']","['Formerly known as Witte de With Center for Contemporary Art', 'Museum de Fundatie', 'Kunstvereniging Diepenheim', 'Buitenplaats Kasteel Wijlre', 'Museum Krona', 'Keramiekmuseum Princessehof', 'Keramiekcentrum Tiendschuur Tegelen', 'Van Abbemuseum', 'Kunstmuseum Den Haag', 'Kunsthal  Rotterdam']",['castles cluster']
600,nckiurhbqt,"['770fa717-5ed6-4ab2-ba57-5b18a817b497', 'ce103d55-e291-48e2-ab48-7e464261985f', 'cfcd6f00-5b4b-4738-951b-5feb1945e644', 'caf7d7cf-5a65-4f21-965a-7227df2993f5', '1cd860b3-d35f-479d-9768-349702c3bc73', '689733f3-0f0a-411d-b5b4-a33dd39639f0', 'e0579fce-48ee-482e-8ed8-1281dae2c2b3', '71728b2c-4b17-4855-8663-98a7788acaf0', 'b2c2237c-a0b5-4d94-99b9-c71b8ede2fc5', 'f05af616-d419-463e-89da-c107b2f20129']","['Museum Henriette Polak', 'Museum Maassluis', 'Het Noordbrabants Museum', 'Museum Drachten', 'Kröller-Müller Museum', 'Museum Weesp', 'Museum Belvédère', 'Groninger Museum', 'Stedelijk Museum Zutphen', 'Museum Het Valkhof']",['visual']
601,aqsnvtebmp,"['b2c2237c-a0b5-4d94-99b9-c71b8ede2fc5', '1a918684-33d5-485a-80b7-90a8086803ef', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '92f68db4-1a4e-4847-990b-9710c4696e9a', '971a3945-faba-4021-8d5b-5b6fcd124640', '1cd860b3-d35f-479d-9768-349702c3bc73', 'f7d86ac9-4f08-4628-954b-0afec628135d', '6c17c8de-2dd0-4670-b55d-402b84e26787', '1e1dc984-631c-4c66-9ca3-b5b982fdff51', '1de93dee-f6b5-4a1c-8d7f-e896df26a694']","['Stedelijk Museum Zutphen', 'Buitenplaats Kasteel Wijlre', 'Museum Speelklok', 'Beeld en Geluid', 'Zuiderzeemuseum', 'Kröller-Müller Museum', 'Huis van Hilde', 'Historisch Museum De Bevelanden', 'Stoomtrein Katwijk Leiden', 'Literatuurmuseum']",['educative']
602,tdoyunrbsz,"['d277832b-8ab5-466d-ad2d-58a8f409f7cb', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '8061314a-3e6b-48fe-9f8e-73d62660147d', '06e54795-1e78-4c11-b824-7650f03eb1d8', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '56518036-a7ca-43fe-b010-2ddfcec6aca3', 'c4ec2b8c-2aef-4e26-893a-ead4f7703e53', '937d7d96-ccc0-4131-b26a-b37969c68770', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '2fc39c27-ca42-462c-b8a5-6b8fdb927961']","['Museum de Fundatie', 'Museum van de Geest | Outsider Art', 'Foam Fotografiemuseum Amsterdam', 'Kunstfort bij Vijfhuizen', 'Marres, Huis voor Hedendaagse Kunst', 'Mauritshuis', 'Museum de Buitenplaats', 'Singer Laren', 'Kunstmuseum Den Haag', 'Van Abbemuseum']",['castles cluster']
603,pqbmocyhik,"['7e411587-1b9d-44f9-ada4-5305bea2798e', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', 'bb1872c6-aefd-4bd5-988d-3aad8bde3b74', '15521a24-f0fd-49c2-beef-dcfcca62e2e7', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '2725e4ae-3118-48ba-85d9-9b6b646fb7ab', 'dc084656-3e15-4519-9412-4753da0bc11b', '424e8423-e43b-48e8-ad19-821014020860']","['Museum Boijmans Van Beuningen', 'Cube Design Museum', 'Van Gogh Museum', 'Het Oude Raadhuis Urk', 'De Kuiperij', 'Streekmuseum Etten Leur', 'Louis Couperus Museum', 'Heiligenbeeldenmuseum', 'Museumpark Orientalis', 'Comenius Museum']",['national speciality']
604,wlubvkqzst,"['8a69c954-70b7-4db9-9185-6737eb63640b', '6add9957-7a8c-469f-83da-ff169b0f2050', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '3caa2392-510f-4c85-a489-b83e8200ff90', 'e45fa2d7-0f3f-4a61-9611-2a5f14be0c39', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', 'c92918d5-cb45-432d-9874-7b54289beb09', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', '1d9c7610-ab17-4f68-ae48-9cefefc32b20']","['De Glasblazerij', 'Louwman Museum', 'Museon', 'Streek & Landbouwmuseum Goemanszorg', 'Luchtvaartmuseum Aviodrome', 'Museum het Petershuis', 'Museum Sterrenwacht Sonnenborgh', 'Nederlands Stoommachinemuseum', 'Museum de Kantfabriek', 'Continium discovery center']",['tech']
605,riqoxnfsat,"['c40020e4-d23b-4607-9145-7aa020866c04', '566defb3-a8cf-4ce7-bdb7-9c3e08431673', '64669da3-83b4-421d-a306-4f0c6669d7db', '7a6bb20e-440e-428d-a735-e417b43aa8a9', '179e0120-23f9-434b-804b-172effcfc85d', 'd545be8a-48d2-4af9-862d-d26a821787e0', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'd579493e-5364-4327-b712-d231508db640', '1f85673a-ba18-4aaf-821a-baf56c7efea7', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6']","[""Huygens' Hofwijck"", 'Diamant Museum Amsterdam', 'Grachtenmuseum Amsterdam', 'Museum Willet-Holthuysen', 'De Nieuwe Kerk', 'Paleis Het Loo', 'Markiezenhof', 'Portrait Gallery of the 17th Century', 'Hermitage Amsterdam', 'Amsterdam Museum']",['historical']
606,vulioskdta,"['d0077c9a-8102-4749-ba85-fe2e8b3ef53d', '6d4868c9-74a6-41f4-8c23-cabe36c82361', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '4b596778-4379-48da-a946-0d04e39e3cea', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5']","['GeoFort', 'Nationaal Onderwijsmuseum', 'Rijksmuseum Amsterdam', 'PreHistorisch Dorp', 'Museum Speelklok', 'Veiligheidsmuseum PIT', 'Museumpark Archeon', 'NEMO Science Museum', 'Museum Het Pakhuis', 'Belasting & Douane Museum']",['weelchair']
607,fekmqbwygx,"['72ac8fe8-829b-4633-8e72-be04100017ed', 'ad5b634c-e784-4755-ae75-8748507fa437', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '4d1d7577-a12c-4f3b-a80a-d01b47d99488', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663', '179e0120-23f9-434b-804b-172effcfc85d']","['Koninklijk Eise Eisinga Planetarium', 'Museum Bronbeek', 'Huis van het boek', 'Museum Bussemakerhuis', 'Stadsarchief Amsterdam', 'Tassenmuseum Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk', 'De Nieuwe Kerk']",['churches']
608,ofjdbczqhr,"['6d57096e-0987-4a5d-8550-12422e46c012', 'cfb73ba4-3c32-49fe-95f6-39f1b18f8894', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'c92918d5-cb45-432d-9874-7b54289beb09', '15d80092-895b-45cb-aad9-b1b470cfc177', '72ac8fe8-829b-4633-8e72-be04100017ed', '1d9c7610-ab17-4f68-ae48-9cefefc32b20', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1e0cce9a-388c-4c99-b2c6-654ad23574aa']","['Liemers Museum', 'Nationaal Vlechtmuseum', 'Museum De Voorde', 'Cube Design Museum', 'Nederlands Stoommachinemuseum', 'Space Expo', 'Koninklijk Eise Eisinga Planetarium', 'Continium discovery center', 'Museum Sterrenwacht Sonnenborgh', 'Gelders Geologisch Museum']",['science']
609,esrpoadwkq,"['1de93dee-f6b5-4a1c-8d7f-e896df26a694', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'b0654f59-55d5-4c74-8420-3d3938f861e2']","['Literatuurmuseum', 'Belasting & Douane Museum', 'Spoorwegmuseum', 'Paviljoen Nederland en WOI', 'Botanische Tuinen Utrecht', 'Kamp Westerbork', 'Honig Breethuis', 'Slot Loevestein', 'Nederlands Openluchtmuseum', 'Botanische Tuin De Kruidhof']",['discovery anthropology']
610,yaveokjqcu,"['0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'd579493e-5364-4327-b712-d231508db640', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '179e0120-23f9-434b-804b-172effcfc85d', 'e9ad0209-89ad-4e53-a353-b7328562f8e6']","['Museum Speelklok', 'Museum De Zwarte Tulp', 'Koninklijk Paleis Amsterdam', 'Portrait Gallery of the 17th Century', 'Museum de Kantfabriek', 'Hermitage Amsterdam', 'Zeeuws Maritiem MuZEEum', 'Veiligheidsmuseum PIT', 'De Nieuwe Kerk', 'Universiteitsmuseum Groningen']",['trainstation']
611,dqunabseih,"['424e8423-e43b-48e8-ad19-821014020860', '4b596778-4379-48da-a946-0d04e39e3cea', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6']","['Comenius Museum', 'Museum Het Pakhuis', 'Museum de Kantfabriek', 'Museumpark Archeon', 'Museum De Waag', 'Koninklijk Paleis Amsterdam', 'Universiteitsmuseum Groningen', 'Joods Historisch Museum', 'Rijksmuseum Amsterdam', 'Stedelijk Museum Alkmaar']",['disabled']
612,agwfjvyopd,"['971a3945-faba-4021-8d5b-5b6fcd124640', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '3caa2392-510f-4c85-a489-b83e8200ff90', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', 'fd1192ea-1815-431c-9ea6-da685c92d452', 'b5023390-ced1-4210-a14c-23c349b2ee15', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd280a91d-ebc1-4607-afb9-e38a67c862d0']","['Zuiderzeemuseum', 'Spoorwegmuseum', 'Luchtvaartmuseum Aviodrome', 'Museum Volkenkunde', 'Haarlemmermeermuseum De Cruquius', 'Afrika Museum', 'Streekmuseum ""De Meestoof""', 'Joods Historisch Museum', 'Museon', 'Wereldmuseum Rotterdam']",['library']
613,azfylkcuph,"['044424ba-e4e7-4de8-b88c-ccaf14cf4c59', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '72ac8fe8-829b-4633-8e72-be04100017ed', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '0aa09155-261b-4190-a561-e593ca877e24', 'c92918d5-cb45-432d-9874-7b54289beb09', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '1d9c7610-ab17-4f68-ae48-9cefefc32b20']","['Honig Breethuis', 'Spoorwegmuseum', 'Observeum Burgum', 'Gelders Geologisch Museum', 'Koninklijk Eise Eisinga Planetarium', 'Museum Sterrenwacht Sonnenborgh', 'Museum voor anatomie en pathologie', 'Nederlands Stoommachinemuseum', 'Cube Design Museum', 'Continium discovery center']",['science']
614,zxokafetvw,"['1cd860b3-d35f-479d-9768-349702c3bc73', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '41a0a29c-a655-4f51-979c-7fa624b303ea', '9c4bddf8-9bef-46cb-a2ef-5f13ba85884f', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', '9457c575-1900-4fc7-aca3-c7e1a1f26826', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', 'b0654f59-55d5-4c74-8420-3d3938f861e2', '630f0ad9-d790-4a77-a847-e7acb31be6d8']","['Kröller-Müller Museum', 'Museumstoomtram Hoorn-Medemblik', 'Spoorwegmuseum', 'Tongerlohuys', 'Nederlands Watermuseum', 'Slot Loevestein', 'CODA', 'Literatuurmuseum', 'Botanische Tuin De Kruidhof', 'De Hollandsche Manege']",['restaurant']
615,hbuiyqxaol,"['c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', 'b95305d9-cc57-498c-8819-c1983713d181', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', '35fbec41-a299-4e7a-ae03-a063e4d4e5f7', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '053014de-f18f-45e3-8dc6-c3f907646311', '1a918684-33d5-485a-80b7-90a8086803ef']","['Fotomuseum aan het Vrijthof', 'Museum de Fundatie', 'Keramiekcentrum Tiendschuur Tegelen', 'Museum Swaensteyn', 'Kunsthal  Rotterdam', 'Het Nieuwe Instituut', 'Marie Tak van Poortvliet Museum', 'De Appel', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre']",['art_galleries']
616,ebcrufnadt,"['f5520586-362f-4ce3-a624-0be40270f822', 'ad5b634c-e784-4755-ae75-8748507fa437', 'ead1ade8-64f8-4fec-911d-de40132a7b6e', 'fd1192ea-1815-431c-9ea6-da685c92d452', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '7e411587-1b9d-44f9-ada4-5305bea2798e', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '72ac8fe8-829b-4633-8e72-be04100017ed']","['Molenmuseum De Valk', 'Museum Bronbeek', 'Vincent van GoghHuis', 'Haarlemmermeermuseum De Cruquius', 'Streekmuseum Etten Leur', 'Museum De Zwarte Tulp', 'Louis Couperus Museum', 'Museum Boijmans Van Beuningen', 'Van Gogh Museum', 'Koninklijk Eise Eisinga Planetarium']",['national speciality']
617,ufyxgdbnps,"['cda45f48-2deb-4062-bd6f-ad4da92c8114', 'a6fc14aa-84ee-4c59-8801-baf29c2557dd', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b', '630f0ad9-d790-4a77-a847-e7acb31be6d8', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '1e3aaa11-c04f-43bd-9707-58401ee41056', '98910334-b730-446f-9b09-a7cf440699f6', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', '3df6ef97-9a05-4b69-b1a4-e3789f20dc13']","['Museummolen en molenwinkel De Walvisch', 'Museum Huis Doorn', 'Museum van de Geest | Outsider Art', 'De Hollandsche Manege', 'Kamp Westerbork', 'Hunebedcentrum', 'Anne Frank Huis', 'Paviljoen Nederland en WOI', 'Amsterdam Museum', 'Museum Paul Tetar van Elven']",['historic_location']
618,qhvdkwsglx,"['cfcd6f00-5b4b-4738-951b-5feb1945e644', '683844c9-9eb9-4adc-9f21-910cbeebe9dc', 'ddcb0195-4e2a-4be5-9e42-97c34308367c', 'c47b5df9-92d4-417b-a80b-61b3a787bad9', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3', 'caf7d7cf-5a65-4f21-965a-7227df2993f5', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '71728b2c-4b17-4855-8663-98a7788acaf0', 'f05af616-d419-463e-89da-c107b2f20129', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6']","['Het Noordbrabants Museum', 'Bonnefanten', 'Cobra Museum voor Moderne Kunst', 'Museum MORE', 'Museum Gouda', 'Museum Drachten', 'Heerenveen Museum', 'Groninger Museum', 'Museum Het Valkhof', 'Stedelijk Museum Alkmaar']",['culture']
619,qwesxmaizc,"['b5023390-ced1-4210-a14c-23c349b2ee15', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '1a918684-33d5-485a-80b7-90a8086803ef', 'f03acb0d-bfe6-45f8-847c-d3fa96aabe1f', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'b0654f59-55d5-4c74-8420-3d3938f861e2']","['Afrika Museum', 'Openluchtmuseum Ootmarsum', 'PreHistorisch Dorp', 'Fruitteeltmuseum', 'Museumpark Archeon', 'Buitenplaats Kasteel Wijlre', 'Museumstoomtram Hoorn-Medemblik', 'Slot Loevestein', 'Nederlands Openluchtmuseum', 'Botanische Tuin De Kruidhof']",['openair']
620,lodqtmnsgu,"['d579493e-5364-4327-b712-d231508db640', '90ebf3e8-d8ee-4b3b-9e62-3a17130bf3bf', '64669da3-83b4-421d-a306-4f0c6669d7db', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', 'd545be8a-48d2-4af9-862d-d26a821787e0', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '52dd62eb-5226-478b-97bf-2e3c5a4cd1d5']","['Portrait Gallery of the 17th Century', ""Museum Ons' Lieve Heer op Solder"", 'Grachtenmuseum Amsterdam', 'Amsterdam Museum', 'Paleis Het Loo', 'Hermitage Amsterdam', 'Markiezenhof', 'Museum Het Schip', 'Koninklijk Paleis Amsterdam', 'Titus Brandsma Museum']",['churches']
621,xvnrjmfdzc,"['d277832b-8ab5-466d-ad2d-58a8f409f7cb', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'b95305d9-cc57-498c-8819-c1983713d181', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', '053014de-f18f-45e3-8dc6-c3f907646311', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '078fe561-4a1d-4712-b204-11913bdd57b4']","['Museum de Fundatie', 'Kunsthal  Rotterdam', 'TENT', 'Museum Swaensteyn', 'Keramiekcentrum Tiendschuur Tegelen', 'Het Nieuwe Instituut', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Mauritshuis', 'Marres, Huis voor Hedendaagse Kunst', 'Kunstvereniging Diepenheim']",['art_galleries']
622,rdvocjiehf,"['1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', '4b596778-4379-48da-a946-0d04e39e3cea', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', 'a7e42402-9eb9-4312-abf5-ae09e951e068', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'd579493e-5364-4327-b712-d231508db640', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6']","['Pieter Vermeulen Museum', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Museum Het Pakhuis', 'NEMO Science Museum', 'Museumpark Archeon', 'Airborne Museum at Hartenstein', 'Kasteel Huis Bergh', 'Rijksmuseum Muiderslot', 'Portrait Gallery of the 17th Century', 'Stedelijk Museum Alkmaar']",['audiotour']
623,kasdcqphmx,"['b5f1962b-3709-4476-a8c7-6209ca198c7d', 'cfb73ba4-3c32-49fe-95f6-39f1b18f8894', 'd393d962-7ee9-411b-8c60-c0879d6e3fd7', '6add9957-7a8c-469f-83da-ff169b0f2050', 'd6dceab9-27ce-41aa-9be2-9e5189ba51f0', '2a3a81ef-29ee-44f9-9367-26f890075735', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '682197a8-0359-4094-8281-ffa059de480f', '5ebaa739-b1a4-443b-9cde-6c0b18e81607']","['Museum Veenendaal', 'Nationaal Vlechtmuseum', 'Micropia', 'Louwman Museum', 'Muzeeaquarium Delfzijl', 'De Museumfabriek', 'TextielMuseum', 'Streek & Landbouwmuseum Goemanszorg', 'Museum Catharijneconvent', 'Museon']",['exp stories']
624,truohefxsa,"['f13e960f-96aa-4a92-97d7-4047e7c837d9', 'b5023390-ced1-4210-a14c-23c349b2ee15', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', '1cd860b3-d35f-479d-9768-349702c3bc73', 'ba678427-5609-42b1-91e2-fd5c845d42c6', 'd960438f-902d-4c22-820a-383d5992d467', 'cc12b367-a374-4c8a-bd04-8b24e412af3c']","['Nationaal Bomenmuseum Gimborn', 'Afrika Museum', 'Botanische Tuinen Utrecht', 'PreHistorisch Dorp', 'Slot Loevestein', 'Openluchtmuseum Ootmarsum', 'Kröller-Müller Museum', 'Historische Tuin Aalsmeer', 'Forteiland Pampus', 'Nederlands Openluchtmuseum']",['openair']
